Architecture,Mission,Protection,FineTuningLevel,Epochs,LearningRate,DropoutRate,Accuracy,AccuracyUnderRadiation,AccuracyPreservation,MemoryOverhead,ExecutionTime
Uniform (8-8-8),Solar Probe,None,3,1000,0.0127093,0,35.7488,35.7488,100,0,91.3562
Uniform (8-8-8),Solar Probe,None,3,100,0.0127093,0.2,35.7488,35.7488,100,0,7.60383
Uniform (8-8-8),Solar Probe,None,3,500,0.00833859,0.2,35.7488,35.7488,100,0,38.0173
Uniform (8-8-8),Solar Probe,None,3,1000,0.00323054,0.2,35.7488,35.7488,100,0,73.6018
Uniform (8-8-8),Solar Probe,None,3,100,0.00323054,0.5,35.7488,35.7488,100,0,5.25235
Uniform (8-8-8),Solar Probe,None,3,500,0.00211956,0.5,35.7488,35.7488,100,0,23.4204
Uniform (8-8-8),Solar Probe,None,3,1000,0.00082116,0.5,35.7488,35.7488,100,0,47.9243
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.001,0,35.7488,35.7488,100,10,9.14188
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.0006561,0,35.7488,35.7488,100,10,46.2013
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.000254187,0,35.7488,35.7488,100,10,93.2321
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.000254187,0.2,35.7488,35.7488,100,10,7.5006
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.000166772,0.2,35.7488,35.7488,100,10,43.9027
Uniform (8-8-8),Solar Probe,Minimal,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,10,75.7004
Uniform (8-8-8),Solar Probe,Minimal,3,100,6.46108e-05,0.5,35.7488,35.7488,100,10,4.63248
Uniform (8-8-8),Solar Probe,Minimal,3,500,4.23912e-05,0.5,35.7488,35.7488,100,10,24.5572
Uniform (8-8-8),Solar Probe,Minimal,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,10,48.3612
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.01,0,35.7488,35.7488,100,10,9.87256
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.006561,0,35.7488,35.7488,100,10,46.569
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.00254187,0,35.7488,35.7488,100,10,95.641
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.00254187,0.2,35.7488,35.7488,100,10,8.07825
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.00166772,0.2,35.7488,35.7488,100,10,37.2632
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.000646108,0.2,35.7488,35.7488,100,10,74.187
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.000646108,0.5,35.7488,35.7488,100,10,5.08271
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.000423912,0.5,35.7488,35.7488,100,10,23.514
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.000164232,0.5,35.7488,35.7488,100,10,47.9856
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.05,0,35.7488,35.7488,100,10,8.99613
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.032805,0,35.7488,35.7488,100,10,45.969
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.0127093,0,35.7488,35.7488,100,10,90.886
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.0127093,0.2,35.7488,35.7488,100,10,7.60068
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.00833859,0.2,35.7488,35.7488,100,10,37.0001
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.00323054,0.2,35.7488,35.7488,100,10,73.5002
Uniform (8-8-8),Solar Probe,Minimal,3,100,0.00323054,0.5,35.7488,35.7488,100,10,5.24427
Uniform (8-8-8),Solar Probe,Minimal,3,500,0.00211956,0.5,35.7488,35.7488,100,10,23.4216
Uniform (8-8-8),Solar Probe,Minimal,3,1000,0.00082116,0.5,35.7488,35.7488,100,10,47.1451
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.001,0,35.7488,35.7488,100,50,8.93985
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.0006561,0,35.7488,35.7488,100,50,45.7649
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.000254187,0,35.7488,35.7488,100,50,91.2968
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.000254187,0.2,35.7488,35.7488,100,50,7.21806
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.000166772,0.2,35.7488,35.7488,100,50,37.0037
Uniform (8-8-8),Solar Probe,Moderate,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,50,73.0458
Uniform (8-8-8),Solar Probe,Moderate,3,100,6.46108e-05,0.5,35.7488,35.7488,100,50,5.19651
Uniform (8-8-8),Solar Probe,Moderate,3,500,4.23912e-05,0.5,35.7488,35.7488,100,50,24.0133
Uniform (8-8-8),Solar Probe,Moderate,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,50,48.6145
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.01,0,35.7488,35.7488,100,50,9.06414
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.006561,0,35.7488,35.7488,100,50,45.1076
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.00254187,0,35.7488,35.7488,100,50,91.1772
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.00254187,0.2,35.7488,35.7488,100,50,7.05417
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.00166772,0.2,35.7488,35.7488,100,50,37.2086
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.000646108,0.2,35.7488,35.7488,100,50,73.6301
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.000646108,0.5,35.7488,35.7488,100,50,4.92432
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.000423912,0.5,35.7488,35.7488,100,50,24.2781
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.000164232,0.5,35.7488,35.7488,100,50,48.0235
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.05,0,35.7488,35.7488,100,50,8.97696
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.032805,0,35.7488,35.7488,100,50,46.1632
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.0127093,0,35.7488,35.7488,100,50,91.3868
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.0127093,0.2,35.7488,35.7488,100,50,6.95783
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.00833859,0.2,35.7488,35.7488,100,50,37.8219
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.00323054,0.2,35.7488,35.7488,100,50,74.1453
Uniform (8-8-8),Solar Probe,Moderate,3,100,0.00323054,0.5,35.7488,35.7488,100,50,4.69573
Uniform (8-8-8),Solar Probe,Moderate,3,500,0.00211956,0.5,35.7488,35.7488,100,50,24.2878
Uniform (8-8-8),Solar Probe,Moderate,3,1000,0.00082116,0.5,35.7488,35.7488,100,50,48.2197
Uniform (8-8-8),Solar Probe,High,3,100,0.001,0,35.7488,35.7488,100,100,9.49676
Uniform (8-8-8),Solar Probe,High,3,500,0.0006561,0,35.7488,35.7488,100,100,46.7659
Uniform (8-8-8),Solar Probe,High,3,1000,0.000254187,0,35.7488,35.7488,100,100,91.4098
Uniform (8-8-8),Solar Probe,High,3,100,0.000254187,0.2,35.7488,35.7488,100,100,7.20062
Uniform (8-8-8),Solar Probe,High,3,500,0.000166772,0.2,35.7488,35.7488,100,100,37.8296
Uniform (8-8-8),Solar Probe,High,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,100,73.839
Uniform (8-8-8),Solar Probe,High,3,100,6.46108e-05,0.5,35.7488,35.7488,100,100,4.64238
Uniform (8-8-8),Solar Probe,High,3,500,4.23912e-05,0.5,35.7488,35.7488,100,100,24.7741
Uniform (8-8-8),Solar Probe,High,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,100,47.3537
Uniform (8-8-8),Solar Probe,High,3,100,0.01,0,35.7488,35.7488,100,100,9.45783
Uniform (8-8-8),Solar Probe,High,3,500,0.006561,0,35.7488,35.7488,100,100,47.0277
Uniform (8-8-8),Solar Probe,High,3,1000,0.00254187,0,35.7488,35.7488,100,100,92.2918
Uniform (8-8-8),Solar Probe,High,3,100,0.00254187,0.2,35.7488,35.7488,100,100,7.18465
Uniform (8-8-8),Solar Probe,High,3,500,0.00166772,0.2,35.7488,35.7488,100,100,37.9352
Uniform (8-8-8),Solar Probe,High,3,1000,0.000646108,0.2,35.7488,35.7488,100,100,74.279
Uniform (8-8-8),Solar Probe,High,3,100,0.000646108,0.5,35.7488,35.7488,100,100,4.59182
Uniform (8-8-8),Solar Probe,High,3,500,0.000423912,0.5,35.7488,35.7488,100,100,24.2095
Uniform (8-8-8),Solar Probe,High,3,1000,0.000164232,0.5,35.7488,35.7488,100,100,47.9301
Uniform (8-8-8),Solar Probe,High,3,100,0.05,0,35.7488,35.7488,100,100,9.45129
Uniform (8-8-8),Solar Probe,High,3,500,0.032805,0,35.7488,35.7488,100,100,46.1742
Uniform (8-8-8),Solar Probe,High,3,1000,0.0127093,0,35.7488,35.7488,100,100,91.6494
Uniform (8-8-8),Solar Probe,High,3,100,0.0127093,0.2,35.7488,35.7488,100,100,7.17147
Uniform (8-8-8),Solar Probe,High,3,500,0.00833859,0.2,35.7488,35.7488,100,100,36.7618
Uniform (8-8-8),Solar Probe,High,3,1000,0.00323054,0.2,35.7488,35.7488,100,100,74.3273
Uniform (8-8-8),Solar Probe,High,3,100,0.00323054,0.5,35.7488,35.7488,100,100,4.76038
Uniform (8-8-8),Solar Probe,High,3,500,0.00211956,0.5,35.7488,35.7488,100,100,23.8998
Uniform (8-8-8),Solar Probe,High,3,1000,0.00082116,0.5,35.7488,35.7488,100,100,47.8498
Uniform (8-8-8),Solar Probe,Very High,3,100,0.001,0,35.7488,35.7488,100,200,9.11684
Uniform (8-8-8),Solar Probe,Very High,3,500,0.0006561,0,35.7488,35.7488,100,200,46.2075
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.000254187,0,35.7488,35.7488,100,200,92.3323
Uniform (8-8-8),Solar Probe,Very High,3,100,0.000254187,0.2,35.7488,35.7488,100,200,7.87669
Uniform (8-8-8),Solar Probe,Very High,3,500,0.000166772,0.2,35.7488,35.7488,100,200,37.1609
Uniform (8-8-8),Solar Probe,Very High,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,200,73.7443
Uniform (8-8-8),Solar Probe,Very High,3,100,6.46108e-05,0.5,35.7488,35.7488,100,200,4.87437
Uniform (8-8-8),Solar Probe,Very High,3,500,4.23912e-05,0.5,35.7488,35.7488,100,200,23.3308
Uniform (8-8-8),Solar Probe,Very High,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,200,47.9558
Uniform (8-8-8),Solar Probe,Very High,3,100,0.01,0,35.7488,35.7488,100,200,8.88057
Uniform (8-8-8),Solar Probe,Very High,3,500,0.006561,0,35.7488,35.7488,100,200,45.9741
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.00254187,0,35.7488,35.7488,100,200,91.2113
Uniform (8-8-8),Solar Probe,Very High,3,100,0.00254187,0.2,35.7488,35.7488,100,200,7.56767
Uniform (8-8-8),Solar Probe,Very High,3,500,0.00166772,0.2,35.7488,35.7488,100,200,37.2031
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.000646108,0.2,35.7488,35.7488,100,200,73.4092
Uniform (8-8-8),Solar Probe,Very High,3,100,0.000646108,0.5,35.7488,35.7488,100,200,5.16216
Uniform (8-8-8),Solar Probe,Very High,3,500,0.000423912,0.5,35.7488,35.7488,100,200,23.713
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.000164232,0.5,35.7488,35.7488,100,200,46.6855
Uniform (8-8-8),Solar Probe,Very High,3,100,0.05,0,35.7488,35.7488,100,200,8.8593
Uniform (8-8-8),Solar Probe,Very High,3,500,0.032805,0,35.7488,35.7488,100,200,46.1988
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.0127093,0,35.7488,35.7488,100,200,105.536
Uniform (8-8-8),Solar Probe,Very High,3,100,0.0127093,0.2,35.7488,35.7488,100,200,7.62199
Uniform (8-8-8),Solar Probe,Very High,3,500,0.00833859,0.2,35.7488,35.7488,100,200,37.5868
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.00323054,0.2,35.7488,35.7488,100,200,90.9275
Uniform (8-8-8),Solar Probe,Very High,3,100,0.00323054,0.5,35.7488,35.7488,100,200,5.32882
Uniform (8-8-8),Solar Probe,Very High,3,500,0.00211956,0.5,35.7488,35.7488,100,200,24.052
Uniform (8-8-8),Solar Probe,Very High,3,1000,0.00082116,0.5,35.7488,35.7488,100,200,46.6422
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.001,0,35.7488,35.7488,100,75,8.90372
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.0006561,0,35.7488,35.7488,100,75,46.0429
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.000254187,0,35.7488,35.7488,100,75,91.4195
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.000254187,0.2,35.7488,35.7488,100,75,7.36521
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.000166772,0.2,35.7488,35.7488,100,75,37.1924
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,75,73.5107
Uniform (8-8-8),Solar Probe,Adaptive,3,100,6.46108e-05,0.5,35.7488,35.7488,100,75,5.20074
Uniform (8-8-8),Solar Probe,Adaptive,3,500,4.23912e-05,0.5,35.7488,35.7488,100,75,24.1153
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,75,55.8444
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.01,0,35.7488,35.7488,100,75,9.47563
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.006561,0,35.7488,35.7488,100,75,46.3622
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.00254187,0,35.7488,35.7488,100,75,91.4615
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.00254187,0.2,35.7488,35.7488,100,75,7.35481
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.00166772,0.2,35.7488,35.7488,100,75,36.6909
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.000646108,0.2,35.7488,35.7488,100,75,75.2761
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.000646108,0.5,35.7488,35.7488,100,75,5.2246
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.000423912,0.5,35.7488,35.7488,100,75,24.4635
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.000164232,0.5,35.7488,35.7488,100,75,49.6412
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.0127093,0,35.7488,35.7488,100,75,99.9359
Uniform (8-8-8),Mars,None,3,100,0.001,0,35.7488,35.7488,100,0,11.207
Deep (24-12-6),Solar Probe,Very High,3,100,6.46108e-05,0.5,35.7488,34.2995,95.9459,200,9.23267
Tanh (32-8),Mars,Minimal,3,500,0.006561,0,31.401,34.2995,109.231,10,87.646
Deep (24-12-6),Solar Probe,Moderate,3,100,0.01,0,35.7488,33.8164,94.5946,50,24.654
Tanh (32-8),Solar Probe,High,3,1000,0.00082116,0.5,31.401,33.3333,106.154,100,144.863
Tanh (32-8),Solar Probe,High,3,1000,0.0127093,0,31.401,32.8502,104.615,100,174.075
Tanh (32-8),Lunar,Adaptive,3,100,0.000646108,0.5,31.401,32.8502,104.615,75,9.11205
Tanh (32-8),Lunar,Adaptive,3,500,0.00166772,0.2,31.401,32.3671,103.077,75,69.8423
Wide (32-16),Solar Probe,Very High,3,500,0.006561,0,38.1643,32.3671,84.8101,200,110.109
Tanh (32-8),Solar Probe,High,3,100,0.00254187,0.2,31.401,32.3671,103.077,100,13.4139
Tanh (32-8),Solar Probe,Moderate,3,500,0.00833859,0.2,31.401,32.3671,103.077,50,86.9084
Tanh (32-8),Solar Probe,Adaptive,3,500,0.032805,0,31.401,31.8841,101.538,75,87.24
Tanh (32-8),Solar Probe,Moderate,3,500,0.000166772,0.2,31.401,31.8841,101.538,50,69.1028
Tanh (32-8),Mars,High,3,100,0.00323054,0.5,31.401,31.8841,101.538,100,9.14935
Tanh (32-8),Mars,None,3,100,0.000254187,0.2,31.401,31.8841,101.538,0,14.1567
Tanh (32-8),Solar Probe,Adaptive,3,1000,0.00082116,0.5,31.401,31.401,100,75,89.233
Tanh (32-8),Solar Probe,Adaptive,3,1000,0.00254187,0,31.401,31.401,100,75,171.579
Tanh (32-8),GEO,None,3,100,0.01,0,31.401,31.401,100,0,20.2953
Tanh (32-8),GEO,None,3,500,0.006561,0,31.401,31.401,100,0,134.364
Tanh (32-8),GEO,None,3,1000,0.00254187,0,31.401,31.401,100,0,212.643
Tanh (32-8),GEO,None,3,100,0.00254187,0.2,31.401,31.401,100,0,15.7698
Tanh (32-8),GEO,None,3,500,0.00166772,0.2,31.401,31.401,100,0,80.0337
Tanh (32-8),GEO,None,3,1000,0.000646108,0.2,31.401,31.401,100,0,149.814
Tanh (32-8),GEO,None,3,100,0.000646108,0.5,31.401,31.401,100,0,10.5943
Tanh (32-8),GEO,None,3,500,0.000423912,0.5,31.401,31.401,100,0,50.3326
Tanh (32-8),GEO,None,3,1000,0.000164232,0.5,31.401,31.401,100,0,103.346
Tanh (32-8),GEO,None,3,100,0.05,0,31.401,31.401,100,0,18.9924
Tanh (32-8),GEO,None,3,500,0.032805,0,31.401,31.401,100,0,94.8172
Tanh (32-8),GEO,None,3,1000,0.0127093,0,31.401,31.401,100,0,181.886
Tanh (32-8),GEO,None,3,100,0.0127093,0.2,31.401,31.401,100,0,14.4244
Tanh (32-8),GEO,None,3,500,0.00833859,0.2,31.401,31.401,100,0,73.4526
Tanh (32-8),GEO,None,3,1000,0.00323054,0.2,31.401,31.401,100,0,149.057
Tanh (32-8),GEO,None,3,100,0.00323054,0.5,31.401,31.401,100,0,10.3297
Tanh (32-8),GEO,None,3,500,0.00211956,0.5,31.401,31.401,100,0,48.0252
Tanh (32-8),GEO,None,3,1000,0.00082116,0.5,31.401,31.401,100,0,88.9856
Tanh (32-8),GEO,Minimal,3,100,0.001,0,31.401,31.401,100,10,17.826
Tanh (32-8),Solar Probe,Adaptive,3,1000,0.00323054,0.2,31.401,31.401,100,75,137.264
Tanh (32-8),GEO,Minimal,3,1000,0.000254187,0,31.401,31.401,100,10,175.147
Tanh (32-8),GEO,Minimal,3,100,0.000254187,0.2,31.401,31.401,100,10,13.7581
Tanh (32-8),GEO,Minimal,3,500,0.000166772,0.2,31.401,31.401,100,10,71.9202
Tanh (32-8),GEO,Minimal,3,1000,6.46108e-05,0.2,31.401,31.401,100,10,141.728
Tanh (32-8),GEO,Minimal,3,100,6.46108e-05,0.5,31.401,31.401,100,10,9.51674
Tanh (32-8),GEO,Minimal,3,500,4.23912e-05,0.5,31.401,31.401,100,10,46.254
Tanh (32-8),GEO,Minimal,3,1000,1.64232e-05,0.5,31.401,31.401,100,10,89.5701
Tanh (32-8),GEO,Minimal,3,100,0.01,0,31.401,31.401,100,10,17.5799
Tanh (32-8),GEO,Minimal,3,500,0.006561,0,31.401,31.401,100,10,91.9572
Tanh (32-8),GEO,Minimal,3,1000,0.00254187,0,31.401,31.401,100,10,235.062
Tanh (32-8),GEO,Minimal,3,100,0.00254187,0.2,31.401,31.401,100,10,15.3807
Tanh (32-8),GEO,Minimal,3,500,0.00166772,0.2,31.401,31.401,100,10,71.1032
Tanh (32-8),GEO,Minimal,3,1000,0.000646108,0.2,31.401,31.401,100,10,139.648
Tanh (32-8),GEO,Minimal,3,100,0.000646108,0.5,31.401,31.401,100,10,8.5569
Tanh (32-8),GEO,Minimal,3,500,0.000423912,0.5,31.401,31.401,100,10,68.0359
Tanh (32-8),GEO,Minimal,3,1000,0.000164232,0.5,31.401,31.401,100,10,113.763
Tanh (32-8),GEO,Minimal,3,100,0.05,0,31.401,31.401,100,10,21.8275
Tanh (32-8),GEO,Minimal,3,500,0.032805,0,31.401,31.401,100,10,88.3722
Tanh (32-8),GEO,Minimal,3,1000,0.0127093,0,31.401,31.401,100,10,188.624
Tanh (32-8),GEO,Minimal,3,100,0.0127093,0.2,31.401,31.401,100,10,14.4383
Tanh (32-8),GEO,Minimal,3,500,0.00833859,0.2,31.401,31.401,100,10,86.0411
Tanh (32-8),GEO,Minimal,3,1000,0.00323054,0.2,31.401,31.401,100,10,167.089
Tanh (32-8),GEO,Minimal,3,100,0.00323054,0.5,31.401,31.401,100,10,8.72212
Tanh (32-8),GEO,Minimal,3,500,0.00211956,0.5,31.401,31.401,100,10,49.9817
Tanh (32-8),GEO,Minimal,3,1000,0.00082116,0.5,31.401,31.401,100,10,103.593
Tanh (32-8),GEO,Moderate,3,100,0.001,0,31.401,31.401,100,50,17.8195
Tanh (32-8),GEO,Moderate,3,500,0.0006561,0,31.401,31.401,100,50,96.3374
Tanh (32-8),GEO,Moderate,3,1000,0.000254187,0,31.401,31.401,100,50,186.086
Tanh (32-8),GEO,Moderate,3,100,0.000254187,0.2,31.401,31.401,100,50,14.262
Tanh (32-8),GEO,Moderate,3,500,0.000166772,0.2,31.401,31.401,100,50,72.1878
Tanh (32-8),GEO,Moderate,3,1000,6.46108e-05,0.2,31.401,31.401,100,50,152.278
Tanh (32-8),GEO,Moderate,3,100,6.46108e-05,0.5,31.401,31.401,100,50,9.44046
Tanh (32-8),GEO,Moderate,3,500,4.23912e-05,0.5,31.401,31.401,100,50,47.9772
Tanh (32-8),GEO,Moderate,3,1000,1.64232e-05,0.5,31.401,31.401,100,50,96.0084
Tanh (32-8),GEO,Moderate,3,100,0.01,0,31.401,31.401,100,50,19.2604
Tanh (32-8),GEO,Moderate,3,500,0.006561,0,31.401,31.401,100,50,108.401
Tanh (32-8),GEO,Moderate,3,1000,0.00254187,0,31.401,31.401,100,50,185.993
Tanh (32-8),GEO,Moderate,3,100,0.00254187,0.2,31.401,31.401,100,50,13.8458
Tanh (32-8),GEO,Moderate,3,500,0.00166772,0.2,31.401,31.401,100,50,69.1571
Tanh (32-8),GEO,Moderate,3,1000,0.000646108,0.2,31.401,31.401,100,50,141.523
Tanh (32-8),GEO,Moderate,3,100,0.000646108,0.5,31.401,31.401,100,50,9.33577
Tanh (32-8),GEO,Moderate,3,500,0.000423912,0.5,31.401,31.401,100,50,45.6426
Tanh (32-8),GEO,Moderate,3,1000,0.000164232,0.5,31.401,31.401,100,50,92.3065
Tanh (32-8),GEO,Moderate,3,100,0.05,0,31.401,31.401,100,50,17.4343
Tanh (32-8),GEO,Moderate,3,500,0.032805,0,31.401,31.401,100,50,86.5868
Tanh (32-8),GEO,Moderate,3,1000,0.0127093,0,31.401,31.401,100,50,172.3
Tanh (32-8),GEO,Moderate,3,100,0.0127093,0.2,31.401,31.401,100,50,13.367
Tanh (32-8),GEO,Moderate,3,500,0.00833859,0.2,31.401,31.401,100,50,72.3734
Tanh (32-8),GEO,Moderate,3,1000,0.00323054,0.2,31.401,31.401,100,50,141.959
Tanh (32-8),GEO,Moderate,3,100,0.00323054,0.5,31.401,31.401,100,50,8.93437
Tanh (32-8),GEO,Moderate,3,500,0.00211956,0.5,31.401,31.401,100,50,47.5801
Tanh (32-8),GEO,Moderate,3,1000,0.00082116,0.5,31.401,31.401,100,50,93.5794
Tanh (32-8),GEO,High,3,100,0.001,0,31.401,31.401,100,100,17.9064
Tanh (32-8),GEO,High,3,500,0.0006561,0,31.401,31.401,100,100,86.7509
Tanh (32-8),GEO,High,3,1000,0.000254187,0,31.401,31.401,100,100,172.937
Tanh (32-8),GEO,High,3,100,0.000254187,0.2,31.401,31.401,100,100,12.9681
Tanh (32-8),GEO,High,3,500,0.000166772,0.2,31.401,31.401,100,100,70.1332
Tanh (32-8),GEO,High,3,1000,6.46108e-05,0.2,31.401,31.401,100,100,139.163
Tanh (32-8),GEO,High,3,100,6.46108e-05,0.5,31.401,31.401,100,100,9.1373
Tanh (32-8),GEO,High,3,500,4.23912e-05,0.5,31.401,31.401,100,100,45.4536
Tanh (32-8),GEO,High,3,1000,1.64232e-05,0.5,31.401,31.401,100,100,87.9341
Tanh (32-8),GEO,High,3,100,0.01,0,31.401,31.401,100,100,17.4045
Tanh (32-8),GEO,High,3,500,0.006561,0,31.401,31.401,100,100,87.3973
Tanh (32-8),GEO,High,3,1000,0.00254187,0,31.401,31.401,100,100,173.418
Tanh (32-8),GEO,High,3,100,0.00254187,0.2,31.401,31.401,100,100,13.5521
Tanh (32-8),GEO,High,3,500,0.00166772,0.2,31.401,31.401,100,100,70.3993
Tanh (32-8),GEO,High,3,1000,0.000646108,0.2,31.401,31.401,100,100,139.982
Tanh (32-8),GEO,High,3,100,0.000646108,0.5,31.401,31.401,100,100,8.52852
Tanh (32-8),GEO,High,3,500,0.000423912,0.5,31.401,31.401,100,100,45.3081
Tanh (32-8),GEO,High,3,1000,0.000164232,0.5,31.401,31.401,100,100,88.9743
Tanh (32-8),GEO,High,3,100,0.05,0,31.401,31.401,100,100,17.2204
Tanh (32-8),GEO,High,3,500,0.032805,0,31.401,31.401,100,100,90.9115
Tanh (32-8),GEO,High,3,1000,0.0127093,0,31.401,31.401,100,100,200.141
Tanh (32-8),GEO,High,3,100,0.0127093,0.2,31.401,31.401,100,100,14.0247
Tanh (32-8),GEO,High,3,500,0.00833859,0.2,31.401,31.401,100,100,73.6851
Tanh (32-8),GEO,High,3,1000,0.00323054,0.2,31.401,31.401,100,100,145.436
Tanh (32-8),GEO,High,3,100,0.00323054,0.5,31.401,31.401,100,100,10.2735
Tanh (32-8),GEO,High,3,500,0.00211956,0.5,31.401,31.401,100,100,50.7473
Tanh (32-8),GEO,High,3,1000,0.00082116,0.5,31.401,31.401,100,100,91.1257
Tanh (32-8),GEO,Very High,3,100,0.001,0,31.401,31.401,100,200,17.7159
Tanh (32-8),GEO,Very High,3,500,0.0006561,0,31.401,31.401,100,200,94.2495
Tanh (32-8),GEO,Very High,3,1000,0.000254187,0,31.401,31.401,100,200,173.268
Tanh (32-8),GEO,Very High,3,100,0.000254187,0.2,31.401,31.401,100,200,13.3042
Tanh (32-8),GEO,Very High,3,500,0.000166772,0.2,31.401,31.401,100,200,70.5885
Tanh (32-8),GEO,Very High,3,1000,6.46108e-05,0.2,31.401,31.401,100,200,138.891
Tanh (32-8),GEO,Very High,3,100,6.46108e-05,0.5,31.401,31.401,100,200,9.65405
Tanh (32-8),GEO,Very High,3,500,4.23912e-05,0.5,31.401,31.401,100,200,45.8275
Tanh (32-8),GEO,Very High,3,1000,1.64232e-05,0.5,31.401,31.401,100,200,89.5788
Tanh (32-8),GEO,Very High,3,100,0.01,0,31.401,31.401,100,200,17.0996
Tanh (32-8),GEO,Very High,3,500,0.006561,0,31.401,31.401,100,200,87.2511
Tanh (32-8),GEO,Very High,3,1000,0.00254187,0,31.401,31.401,100,200,175.111
Tanh (32-8),GEO,Very High,3,100,0.00254187,0.2,31.401,31.401,100,200,13.83
Tanh (32-8),GEO,Very High,3,500,0.00166772,0.2,31.401,31.401,100,200,70.8242
Tanh (32-8),GEO,Very High,3,1000,0.000646108,0.2,31.401,31.401,100,200,141.385
Tanh (32-8),GEO,Very High,3,100,0.000646108,0.5,31.401,31.401,100,200,9.31156
Tanh (32-8),GEO,Very High,3,500,0.000423912,0.5,31.401,31.401,100,200,45.0954
Tanh (32-8),GEO,Very High,3,1000,0.000164232,0.5,31.401,31.401,100,200,102.637
Tanh (32-8),GEO,Very High,3,100,0.05,0,31.401,31.401,100,200,22.5145
Tanh (32-8),GEO,Very High,3,500,0.032805,0,31.401,31.401,100,200,103.145
Tanh (32-8),GEO,Very High,3,1000,0.0127093,0,31.401,31.401,100,200,175.171
